id,name,favourites_count,followers_count,friends_count,listed_count,statuses_count,tribe_id,in_degree,degree,contribution_index,out_degree,messages_sent,messages_total,messages_received,alter_nudges,ego_art,alter_art,ego_nudges,reach_2,reach_2_out,community_id,community_reach,community_score,community_size,complexity_avg,happiness,stress,emotionality_avg,sentiment_avg,betweenness,closeness,betweenness_oscillation
klimareport,klimareporter°,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_14,0.0,0.03333333333333333,5.333333333333333,,,,,,0.0,0.0,
manuelgrebe,Manuel Grebenjak,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,48.0,,,,,,0.0,0.0,
manultzen,Herr Manuel,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,1.0,6.0,,,,,,0.0,0.0,
ndmedienmacher,Neue deutsche Medienmacher*innen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_19,0.0,0.14814814814814814,4.666666666666667,,,,,,0.0,0.0,
paulapasst,P Au La,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,4,4,,,,,3.0,0.0,community_30,0.0,0.2826086956521739,15.0,,,,,,0.0,0.0,
pik_klima,Potsdam-Institut,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,11,11,,,,,2.0,0.0,community_21,0.0,1.0,49.5,,,,,,0.0,0.0,
rollifraeulein,"Tanja Kollodzieyski, Glitzerelfe",0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.6571428571428571,25.0,,,,,,0.0,0.0,
bartalyossi,Yossi Bartal,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,63.0,,,,,,0.0,0.0,
cashshowde,Cash Show Deutschland,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,8.0,,,,,,0.0,0.0,
dietmarthesing,Dietmar Thesing,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.7540983606557377,48.0,,,,,,0.0,0.0,
kulturspk,Stiftung Preußischer Kulturbesitz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_19,0.0,0.07608695652173914,8.5,,,,,,0.0,0.0,
laura__franken,laura.franken,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,14.0,,,,,,0.0,0.0,
m_grill,Markus Grill,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_16,0.0,0.15217391304347827,9.0,,,,,,0.0,0.0,
maithi_nk,Mai Thi Nguyen-Kim,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,4,4,,,,,2.3333333333333335,0.0,community_12,0.0,1.0,15.333333333333334,,,,,,0.0,0.0,
micha_k_nix,Den allermeisten,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_21,0.0,0.6,23.0,,,,,,0.0,0.0,
samsonshirne,Simon Sahner,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,0.0,4.0,,,,,,0.0,0.0,
tran_vominhthu,Minh Thu Tran (Trần Võ Minh Thư) 🐼😷,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.5,0.0,community_20,0.0,0.5,44.5,,,,,,0.0,0.0,
uni_wue,Universität Würzburg #UniWürzburg,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_12,0.0,0.3023255813953488,15.0,,,,,,0.0,0.0,
watson_news,watson News,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,6,6,,,,,2.0,0.0,community_14,0.0,0.09394186765615337,4.6,,,,,,0.0,0.0,0.0
bierhalsensmax,Max Bierhals,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_3,0.0,0.1534090909090909,8.5,,,,,,0.0,0.0,
c_emcke,C_Emcke,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,5,5,,,,,2.3333333333333335,0.0,community_24,0.0,0.3240188772975658,12.0,,,,,,0.0,0.0,
clare_pianist,Clare Hammond,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_5,0.0,0.5,4.5,,,,,,0.0,0.0,
fdp,FDP,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.3333333333333333,1.3333333333333333,-1.0,0.0,0,10,10,,,,,2.6666666666666665,0.0,community_20,0.0,0.4920634920634921,29.0,,,,,,0.0,0.0,
hugomuellervogg,Dr. Hugo Müller-Vogg,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,5,5,,,,,2.0,0.0,community_16,0.0,0.8666666666666667,26.0,,,,,,0.0,0.0,
krhes,Ken Hesketh,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,21,21,,,,,2.0,0.0,community_5,0.0,0.09090909090909091,4.454545454545454,,,,,,0.0,0.0,0.0
palliativech,palliative ch,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_18,0.0,0.8888888888888888,10.0,,,,,,0.0,0.0,
reuters,Reuters,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_30,0.0,0.375,7.0,,,,,,0.0,0.0,
sibylleberg,sibylle berg,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,6,6,,,,,2.0,0.0,community_21,0.0,0.6074599818785865,17.0,,,,,,0.0,0.0,
ukehamburg,UKE Hamburg,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,2.0,2.0,-1.0,0.0,0,2,2,,,,,3.0,0.0,community_12,0.0,0.3023255813953488,15.0,,,,,,0.0,0.0,
uweschneidewind,Uwe Schneidewind,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.7540983606557377,48.0,,,,,,0.0,0.0,
wdealers4,"VWdealers4Future | 1,5 C possible!",0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.7540983606557377,48.0,,,,,,0.0,0.0,
wortmachtklang,Selim Nesta Özdoğan,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_20,0.0,1.0,9.5,,,,,,0.0,0.0,
cusanushs,Cusanus Hochschule für Gesellschaftsgestaltung,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.5,0.0,community_21,0.0,0.680952380952381,21.0,,,,,,0.0,0.0,
futurict,The Eye of the Digital Storm,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,11,11,,,,,2.0,0.0,community_21,0.0,0.5212789987789989,12.833333333333334,,,,,,0.0,0.0,0.0
gustavahorn,Gustav A. Horn,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,51.0,,,,,,0.0,0.0,
igmetall,IG Metall,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.675,29.0,,,,,,0.0,0.0,
igorpianist,Igor Levit,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,5,5,,,,,2.0,0.0,community_12,0.0,1.0,47.0,,,,,,0.0,0.0,
ivokainkrieg,Ivo kain Krieg,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_16,0.0,1.0,42.0,,,,,,0.0,0.0,
lailaalarian,Laila Al-Arian,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,63.0,,,,,,0.0,0.0,
louisklamroth,Louis Klamroth,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.5,0.0,community_3,0.0,0.6285714285714286,14.0,,,,,,0.0,0.0,
rrho,Rochus Wolff,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
schillermanuela,Manuela Schiller,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,46.0,,,,,,0.0,0.0,
simon_jaeggi,Simon Jäggi,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_14,0.0,0.9285714285714286,15.0,,,,,,0.0,0.0,
telegraph,The Telegraph,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,16.0,,,,,,0.0,0.0,
bredow,Rafaela von Bredow,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_30,0.0,1.0,13.0,,,,,,0.0,0.0,
bwassertisch,Berliner Wassertisch,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,51.0,,,,,,0.0,0.0,
cdenki,Claudia Denkinger,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.5,0.0,community_12,0.0,1.0,14.5,,,,,,0.0,0.0,
digitalethics,"Thorsten Busch, Ph.D.",0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,5.0,,,,,,0.0,0.0,
franzossing,Franz O.,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_21,0.0,0.6,23.0,,,,,,0.0,0.0,
hodaah,Hoda Abdel-Hamid,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,63.0,,,,,,0.0,0.0,
jodiecalussi,CALUSSi,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_17,0.0,1.0,6.0,,,,,,0.0,0.0,
juertiss,Jürgen Tißen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_12,0.0,1.0,16.0,,,,,,0.0,0.0,
leopoldina,Nationale Akademie der Wissenschaften Leopoldina,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,4,4,,,,,2.0,0.0,community_21,0.0,0.6913348946135831,36.0,,,,,,0.0,0.0,
missgermany,Miss Germany,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
schmieli,Schmieli 💉💉,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.0,8.0,,,,,,0.0,0.0,
twintvofficial,World W🌈de Wohnzimmer,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,11,11,,,,,2.0,0.0,community_17,0.0,0.4444444444444444,5.777777777777778,,,,,,0.0,0.0,0.0
visevic,Danijel Višević,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,48.0,,,,,,0.0,0.0,
andreasshrugged,Andreas Backhaus,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_30,0.0,0.12,5.0,,,,,,0.0,0.0,
ard_bab,Bericht aus Berlin,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_16,0.0,0.8933333333333334,27.666666666666668,,,,,,0.0,0.0,
chlinksverlag,Ch. Links Verlag,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,8,8,,,,,2.0,0.0,community_19,0.0,0.459375,10.0,,,,,,0.0,0.0,0.0
cocacola_de,Coca-Cola Deutschland,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_17,0.0,0.5,4.0,,,,,,0.0,0.0,
flacamera,Francesco La Camera,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,51.0,,,,,,0.0,0.0,
mirjam_jenny,Mirjam Jenny,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_12,0.0,0.375,17.0,,,,,,0.0,0.0,
renatekuenast,Renate Künast,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_16,0.0,1.0,42.0,,,,,,0.0,0.0,
sofieckx,Sofie C,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,1.0,9.0,,,,,,0.0,0.0,
ufafiction,UFA Fiction,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.0,5.0,,,,,,0.0,0.0,
unteilbar_,unteilbar – Solidarität statt Ausgrenzung,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_20,0.0,0.0,26.0,,,,,,0.0,0.0,
virologied,Virologie in Deutschland,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_30,0.0,0.25,7.0,,,,,,0.0,0.0,
bmjv_bund,BM der Justiz und für Verbraucherschutz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.0,5.0,,,,,,0.0,0.0,
christophmllers,Christoph Möllers,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,1.0,5.0,,,,,,0.0,0.0,
dragonli_,GeimpftLi,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
elektro_robin,Robin Engelhardt,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.68,19.0,,,,,,0.0,0.0,
fabiennehurst,Fabienne Hurst,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_3,0.0,0.3014354066985646,10.5,,,,,,0.0,0.0,
holger_stark,Holger Stark,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_11,0.0,0.5448717948717948,23.0,,,,,,0.0,0.0,
jeremyfarrar,Jeremy Farrar,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_30,0.0,0.03333333333333333,2.5,,,,,,0.0,0.0,
kaufkultur,Kaufleuten Kultur,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,4,4,,,,,2.6666666666666665,0.0,community_24,0.0,0.5361305361305361,11.0,,,,,,0.0,0.0,
lisapaus,Lisa Paus,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.4318181818181818,21.0,,,,,,0.0,0.0,
lokke_aus_hh,dennis michalke,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_3,0.0,0.2571428571428571,11.0,,,,,,0.0,0.0,
suzym1980,SuzyM1980,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_12,0.0,1.0,27.0,,,,,,0.0,0.0,
tudelfttbm,TU Delft | Faculteit Techniek Bestuur & Management,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,4,4,,,,,2.0,0.0,community_21,0.0,0.7796491228070176,16.666666666666668,,,,,,0.0,0.0,
dennisbuehler,Dennis Bühler,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.5,0.0,community_18,0.0,1.0,8.5,,,,,,0.0,0.0,
elpebe1,elpebe,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.44,13.0,,,,,,0.0,0.0,
elvira_rosert,Elvira Rosert,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.1428571428571428,1.1428571428571428,-1.0,0.0,0,16,16,,,,,2.142857142857143,0.0,community_12,0.0,0.7431525241675617,17.571428571428573,,,,,,0.0,0.0,0.0
hallekmichael,Michael Hallek,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.125,1.125,-1.0,0.0,0,10,10,,,,,2.125,0.0,community_16,0.125,0.840625,20.875,,,,,,0.0,0.0,0.0
korientation,korientation e.V.,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,0.0,2.0,,,,,,0.0,0.0,
margritstamm,Margrit Stamm,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_18,0.0,0.18181818181818182,7.0,,,,,,0.0,0.0,
michael_fjr,Mr. Michael,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.6571428571428571,25.0,,,,,,0.0,0.0,
mvankerkhove,Maria Van Kerkhove,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.16279069767441862,9.0,,,,,,0.0,0.0,
nicolefreudiger,Nicole Freudiger,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.42857142857142855,5.0,,,,,,0.0,0.0,
thesbrothers,Max und Chris,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,3.0,,,,,,0.0,0.0,
wozukunft,Gregor Hagedorn,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,3.0,0.0,community_21,0.0,0.6,23.0,,,,,,0.0,0.0,
chrisccummins,christian cummins,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.046511627906976744,4.0,,,,,,0.0,0.0,
de_gi_,Denis Gießler,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_20,0.0,0.0,26.0,,,,,,0.0,0.0,
djsnower,Dennis Snower,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_21,0.0,0.8770491803278688,49.5,,,,,,0.0,0.0,
keinewunder,André Kühnlenz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_21,0.0,1.0,29.0,,,,,,0.0,0.0,
kopberlin,KOP Berlin,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,0.0,7.0,,,,,,0.0,0.0,
lejeck,Janni Orfanidis,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,9.0,,,,,,0.0,0.0,
masterchefde,MasterChef DE,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,5.0,,,,,,0.0,0.0,
mjkolly,Marie-José Kolly,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_11,0.0,1.0,34.5,,,,,,0.0,0.0,
pressehajofunke,Prof. Hajo Funke,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,1.0,6.0,,,,,,0.0,0.0,
sunny12419016,Sunny,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,51.0,,,,,,0.0,0.0,
tschenpe,Peter Tschentscher,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.6,11.0,,,,,,0.0,0.0,
tuliodna,Tulio de Oliveira,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_10,0.0,0.09090909090909091,6.0,,,,,,0.0,0.0,
yale,Yale University,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_12,0.0,1.0,36.0,,,,,,0.0,0.0,
youtubespaceber,YouTube Space Berlin,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
zschauspielhaus,Schauspielhaus Zürich,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.3409090909090909,17.0,,,,,,0.0,0.0,
daddyshome,Daddy's Home 2,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,9.0,,,,,,0.0,0.0,
dgphil_ev,DGPhil e.V.,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.25,7.0,,,,,,0.0,0.0,
fascinatorfun,"Fionna O'Leary, 🕯🇪🇺",0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_30,0.0,0.11428571428571428,6.0,,,,,,0.0,0.0,
fraugamperl,Elisabeth Gamperl,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,1.0,42.0,,,,,,0.0,0.0,
helmholtz_en,HelmholtzAssociation,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.6,11.0,,,,,,0.0,0.0,
jmwiarda,Jan-Martin Wiarda,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.0,2.0,,,,,,0.0,0.0,
lisa_iannattone,Dr. Lisa Iannattone,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_12,0.0,1.0,27.0,,,,,,0.0,0.0,
mesutozil1088,Mesut Özil,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
mittromney,Mitt Romney,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,1.0,10.0,,,,,,0.0,0.0,
nikonomisch,Niko,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,6.0,,,,,,0.0,0.0,
peterseele,Peter Seele,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,13,13,,,,,2.0,0.0,community_21,0.0,0.48608724608724607,14.0,,,,,,0.0,0.0,0.0
pokerstarsde,PokerStarsDE,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,1.0,10.0,,,,,,0.0,0.0,
studio71_com,Studio71,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,6.0,,,,,,0.0,0.0,
